series_id,TotalPrivate,footnote_codes_x,date,supersector_code,industry_code,data_type_code,seasonal,series_title,footnote_codes_y,begin_year,begin_period,end_year,end_period
CES0500000001    ,28070.0,,1940-08-01,05,05000000,01,S,"All employees, thousands, total private, seasonally adjusted",,1939,M01,2023,M02
CEU0600000001    ,12517.0,,1940-08-01,06,06000000,01,U,"All employees, thousands, goods-producing, not seasonally adjusted",,1939,M01,2023,M02
CEU0600000001    ,12944.0,,1940-09-01,06,06000000,01,U,"All employees, thousands, goods-producing, not seasonally adjusted",,1939,M01,2023,M02
CEU0700000001    ,20435.0,,1940-09-01,07,07000000,01,U,"All employees, thousands, service-providing, not seasonally adjusted",,1939,M01,2023,M02
CES0600000001    ,12565.0,,1940-09-01,06,06000000,01,S,"All employees, thousands, goods-producing, seasonally adjusted",,1939,M01,2023,M02
CES0800000001    ,15933.0,,1940-09-01,08,08000000,01,S,"All employees, thousands, private service-providing, seasonally adjusted",,1939,M01,2023,M02
CEU0500000001    ,29007.0,,1940-09-01,05,05000000,01,U,"All employees, thousands, total private, not seasonally adjusted",,1939,M01,2023,M02
CES0700000001    ,20245.0,,1940-09-01,07,07000000,01,S,"All employees, thousands, service-providing, seasonally adjusted",,1939,M01,2023,M02
CES0500000025    ,28083.0,,1940-09-01,05,05000000,25,S,"All employees, quarterly averages, seasonally adjusted, thousands, total private, seasonally adjusted",,1939,M03,2022,M12
CES0500000001    ,28498.0,,1940-09-01,05,05000000,01,S,"All employees, thousands, total private, seasonally adjusted",,1939,M01,2023,M02
CEU0800000001    ,16063.0,,1940-09-01,08,08000000,01,U,"All employees, thousands, private service-providing, not seasonally adjusted",,1939,M01,2023,M02
CES0500000026    ,246.0,,1940-09-01,05,05000000,26,S,"All employees, 3-month average change, seasonally adjusted, thousands, total private, seasonally adjusted",,1939,M04,2023,M02
CES0600000025    ,12260.0,,1940-09-01,06,06000000,25,S,"All employees, quarterly averages, seasonally adjusted, thousands, goods-producing, seasonally adjusted",,1939,M03,2022,M12
CES0700000025    ,20108.0,,1940-09-01,07,07000000,25,S,"All employees, quarterly averages, seasonally adjusted, thousands, service-providing, seasonally adjusted",,1939,M03,2022,M12
CEU0800000001    ,16165.0,,1940-10-01,08,08000000,01,U,"All employees, thousands, private service-providing, not seasonally adjusted",,1939,M01,2023,M02
CES0500000001    ,28914.0,,1940-10-01,05,05000000,01,S,"All employees, thousands, total private, seasonally adjusted",,1939,M01,2023,M02
CES0800000001    ,16005.0,,1940-10-01,08,08000000,01,S,"All employees, thousands, private service-providing, seasonally adjusted",,1939,M01,2023,M02
CES0600000001    ,12909.0,,1940-10-01,06,06000000,01,S,"All employees, thousands, goods-producing, seasonally adjusted",,1939,M01,2023,M02
CES0500000026    ,411.0,,1940-10-01,05,05000000,26,S,"All employees, 3-month average change, seasonally adjusted, thousands, total private, seasonally adjusted",,1939,M04,2023,M02
CEU0500000001    ,29399.0,,1940-10-01,05,05000000,01,U,"All employees, thousands, total private, not seasonally adjusted",,1939,M01,2023,M02
CEU0700000001    ,20572.0,,1940-10-01,07,07000000,01,U,"All employees, thousands, service-providing, not seasonally adjusted",,1939,M01,2023,M02
CES0700000001    ,20358.0,,1940-10-01,07,07000000,01,S,"All employees, thousands, service-providing, seasonally adjusted",,1939,M01,2023,M02
CEU0600000001    ,13234.0,,1940-10-01,06,06000000,01,U,"All employees, thousands, goods-producing, not seasonally adjusted",,1939,M01,2023,M02
CEU0800000001    ,16224.0,,1940-11-01,08,08000000,01,U,"All employees, thousands, private service-providing, not seasonally adjusted",,1939,M01,2023,M02
CES0800000001    ,16067.0,,1940-11-01,08,08000000,01,S,"All employees, thousands, private service-providing, seasonally adjusted",,1939,M01,2023,M02
CEU0500000001    ,29619.0,,1940-11-01,05,05000000,01,U,"All employees, thousands, total private, not seasonally adjusted",,1939,M01,2023,M02
CES0600000001    ,13206.0,,1940-11-01,06,06000000,01,S,"All employees, thousands, goods-producing, seasonally adjusted",,1939,M01,2023,M02
CES0700000001    ,20463.0,,1940-11-01,07,07000000,01,S,"All employees, thousands, service-providing, seasonally adjusted",,1939,M01,2023,M02
CEU0700000001    ,20605.0,,1940-11-01,07,07000000,01,U,"All employees, thousands, service-providing, not seasonally adjusted",,1939,M01,2023,M02
CES0500000026    ,401.0,,1940-11-01,05,05000000,26,S,"All employees, 3-month average change, seasonally adjusted, thousands, total private, seasonally adjusted",,1939,M04,2023,M02
CES0500000001    ,29273.0,,1940-11-01,05,05000000,01,S,"All employees, thousands, total private, seasonally adjusted",,1939,M01,2023,M02
CEU0600000001    ,13395.0,,1940-11-01,06,06000000,01,U,"All employees, thousands, goods-producing, not seasonally adjusted",,1939,M01,2023,M02
CEU0700000001    ,21122.0,,1940-12-01,07,07000000,01,U,"All employees, thousands, service-providing, not seasonally adjusted",,1939,M01,2023,M02
CES0700000025    ,20477.0,,1940-12-01,07,07000000,25,S,"All employees, quarterly averages, seasonally adjusted, thousands, service-providing, seasonally adjusted",,1939,M03,2022,M12
CEU0800000001    ,16690.0,,1940-12-01,08,08000000,01,U,"All employees, thousands, private service-providing, not seasonally adjusted",,1939,M01,2023,M02
CES0600000025    ,13226.0,,1940-12-01,06,06000000,25,S,"All employees, quarterly averages, seasonally adjusted, thousands, goods-producing, seasonally adjusted",,1939,M03,2022,M12
CES0500000026    ,420.0,,1940-12-01,05,05000000,26,S,"All employees, 3-month average change, seasonally adjusted, thousands, total private, seasonally adjusted",,1939,M04,2023,M02
CEU0500000001    ,30221.0,,1940-12-01,05,05000000,01,U,"All employees, thousands, total private, not seasonally adjusted",,1939,M01,2023,M02
CES0500000025    ,29315.0,,1940-12-01,05,05000000,25,S,"All employees, quarterly averages, seasonally adjusted, thousands, total private, seasonally adjusted",,1939,M03,2022,M12
CES0500000001    ,29759.0,,1940-12-01,05,05000000,01,S,"All employees, thousands, total private, seasonally adjusted",,1939,M01,2023,M02
CEU0600000001    ,13531.0,,1940-12-01,06,06000000,01,U,"All employees, thousands, goods-producing, not seasonally adjusted",,1939,M01,2023,M02
CES0600000001    ,13563.0,,1940-12-01,06,06000000,01,S,"All employees, thousands, goods-producing, seasonally adjusted",,1939,M01,2023,M02
CES0700000001    ,20611.0,,1940-12-01,07,07000000,01,S,"All employees, thousands, service-providing, seasonally adjusted",,1939,M01,2023,M02
CES0800000001    ,16196.0,,1940-12-01,08,08000000,01,S,"All employees, thousands, private service-providing, seasonally adjusted",,1939,M01,2023,M02
CES0600000001    ,13771.0,,1941-01-01,06,06000000,01,S,"All employees, thousands, goods-producing, seasonally adjusted",,1939,M01,2023,M02
CES0500000001    ,30013.0,,1941-01-01,05,05000000,01,S,"All employees, thousands, total private, seasonally adjusted",,1939,M01,2023,M02
CEU0600000001    ,13459.0,,1941-01-01,06,06000000,01,U,"All employees, thousands, goods-producing, not seasonally adjusted",,1939,M01,2023,M02
CEU0700000001    ,20374.0,,1941-01-01,07,07000000,01,U,"All employees, thousands, service-providing, not seasonally adjusted",,1939,M01,2023,M02
CEU0500000001    ,29402.0,,1941-01-01,05,05000000,01,U,"All employees, thousands, total private, not seasonally adjusted",,1939,M01,2023,M02
CES0800000001    ,16242.0,,1941-01-01,08,08000000,01,S,"All employees, thousands, private service-providing, seasonally adjusted",,1939,M01,2023,M02
CES0500000026    ,366.0,,1941-01-01,05,05000000,26,S,"All employees, 3-month average change, seasonally adjusted, thousands, total private, seasonally adjusted",,1939,M04,2023,M02
CEU0800000001    ,15943.0,,1941-01-01,08,08000000,01,U,"All employees, thousands, private service-providing, not seasonally adjusted",,1939,M01,2023,M02
CES0700000001    ,20710.0,,1941-01-01,07,07000000,01,S,"All employees, thousands, service-providing, seasonally adjusted",,1939,M01,2023,M02
CEU0800000001    ,16001.0,,1941-02-01,08,08000000,01,U,"All employees, thousands, private service-providing, not seasonally adjusted",,1939,M01,2023,M02
CEU0500000001    ,29671.0,,1941-02-01,05,05000000,01,U,"All employees, thousands, total private, not seasonally adjusted",,1939,M01,2023,M02
CES0600000001    ,13982.0,,1941-02-01,06,06000000,01,S,"All employees, thousands, goods-producing, seasonally adjusted",,1939,M01,2023,M02
CES0800000001    ,16357.0,,1941-02-01,08,08000000,01,S,"All employees, thousands, private service-providing, seasonally adjusted",,1939,M01,2023,M02
CES0500000026    ,355.0,,1941-02-01,05,05000000,26,S,"All employees, 3-month average change, seasonally adjusted, thousands, total private, seasonally adjusted",,1939,M04,2023,M02
CEU0700000001    ,20449.0,,1941-02-01,07,07000000,01,U,"All employees, thousands, service-providing, not seasonally adjusted",,1939,M01,2023,M02
CES0500000001    ,30339.0,,1941-02-01,05,05000000,01,S,"All employees, thousands, total private, seasonally adjusted",,1939,M01,2023,M02
CEU0600000001    ,13670.0,,1941-02-01,06,06000000,01,U,"All employees, thousands, goods-producing, not seasonally adjusted",,1939,M01,2023,M02
CES0700000001    ,20861.0,,1941-02-01,07,07000000,01,S,"All employees, thousands, service-providing, seasonally adjusted",,1939,M01,2023,M02
CEU0600000001    ,13852.0,,1941-03-01,06,06000000,01,U,"All employees, thousands, goods-producing, not seasonally adjusted",,1939,M01,2023,M02
CES0700000025    ,20851.0,,1941-03-01,07,07000000,25,S,"All employees, quarterly averages, seasonally adjusted, thousands, service-providing, seasonally adjusted",,1939,M03,2022,M12
CEU0700000001    ,20740.0,,1941-03-01,07,07000000,01,U,"All employees, thousands, service-providing, not seasonally adjusted",,1939,M01,2023,M02
CEU0500000001    ,30079.0,,1941-03-01,05,05000000,01,U,"All employees, thousands, total private, not seasonally adjusted",,1939,M01,2023,M02
CEU0800000001    ,16227.0,,1941-03-01,08,08000000,01,U,"All employees, thousands, private service-providing, not seasonally adjusted",,1939,M01,2023,M02
CES0800000001    ,16448.0,,1941-03-01,08,08000000,01,S,"All employees, thousands, private service-providing, seasonally adjusted",,1939,M01,2023,M02
CES0500000001    ,30557.0,,1941-03-01,05,05000000,01,S,"All employees, thousands, total private, seasonally adjusted",,1939,M01,2023,M02
CES0600000001    ,14109.0,,1941-03-01,06,06000000,01,S,"All employees, thousands, goods-producing, seasonally adjusted",,1939,M01,2023,M02
CES0600000025    ,13954.0,,1941-03-01,06,06000000,25,S,"All employees, quarterly averages, seasonally adjusted, thousands, goods-producing, seasonally adjusted",,1939,M03,2022,M12
CES0500000025    ,30303.0,,1941-03-01,05,05000000,25,S,"All employees, quarterly averages, seasonally adjusted, thousands, total private, seasonally adjusted",,1939,M03,2022,M12
CES0500000026    ,266.0,,1941-03-01,05,05000000,26,S,"All employees, 3-month average change, seasonally adjusted, thousands, total private, seasonally adjusted",,1939,M04,2023,M02
CES0700000001    ,20983.0,,1941-03-01,07,07000000,01,S,"All employees, thousands, service-providing, seasonally adjusted",,1939,M01,2023,M02
CES0600000001    ,14151.0,,1941-04-01,06,06000000,01,S,"All employees, thousands, goods-producing, seasonally adjusted",,1939,M01,2023,M02
CES0500000026    ,290.0,,1941-04-01,05,05000000,26,S,"All employees, 3-month average change, seasonally adjusted, thousands, total private, seasonally adjusted",,1939,M04,2023,M02
CEU0600000001    ,13955.0,,1941-04-01,06,06000000,01,U,"All employees, thousands, goods-producing, not seasonally adjusted",,1939,M01,2023,M02
CES0800000001    ,16732.0,,1941-04-01,08,08000000,01,S,"All employees, thousands, private service-providing, seasonally adjusted",,1939,M01,2023,M02
CES0700000001    ,21317.0,,1941-04-01,07,07000000,01,S,"All employees, thousands, service-providing, seasonally adjusted",,1939,M01,2023,M02
CEU0700000001    ,21242.0,,1941-04-01,07,07000000,01,U,"All employees, thousands, service-providing, not seasonally adjusted",,1939,M01,2023,M02
CES0500000001    ,30883.0,,1941-04-01,05,05000000,01,S,"All employees, thousands, total private, seasonally adjusted",,1939,M01,2023,M02
CEU0500000001    ,30610.0,,1941-04-01,05,05000000,01,U,"All employees, thousands, total private, not seasonally adjusted",,1939,M01,2023,M02
CEU0800000001    ,16655.0,,1941-04-01,08,08000000,01,U,"All employees, thousands, private service-providing, not seasonally adjusted",,1939,M01,2023,M02
CEU0500000001    ,31379.0,,1941-05-01,05,05000000,01,U,"All employees, thousands, total private, not seasonally adjusted",,1939,M01,2023,M02
CES0800000001    ,16820.0,,1941-05-01,08,08000000,01,S,"All employees, thousands, private service-providing, seasonally adjusted",,1939,M01,2023,M02
CES0700000001    ,21462.0,,1941-05-01,07,07000000,01,S,"All employees, thousands, service-providing, seasonally adjusted",,1939,M01,2023,M02
CEU0600000001    ,14590.0,,1941-05-01,06,06000000,01,U,"All employees, thousands, goods-producing, not seasonally adjusted",,1939,M01,2023,M02
CES0500000026    ,400.0,,1941-05-01,05,05000000,26,S,"All employees, 3-month average change, seasonally adjusted, thousands, total private, seasonally adjusted",,1939,M04,2023,M02
CEU0700000001    ,21472.0,,1941-05-01,07,07000000,01,U,"All employees, thousands, service-providing, not seasonally adjusted",,1939,M01,2023,M02
CES0600000001    ,14720.0,,1941-05-01,06,06000000,01,S,"All employees, thousands, goods-producing, seasonally adjusted",,1939,M01,2023,M02
CES0500000001    ,31540.0,,1941-05-01,05,05000000,01,S,"All employees, thousands, total private, seasonally adjusted",,1939,M01,2023,M02
CEU0800000001    ,16789.0,,1941-05-01,08,08000000,01,U,"All employees, thousands, private service-providing, not seasonally adjusted",,1939,M01,2023,M02
CES0500000001    ,31949.0,,1941-06-01,05,05000000,01,S,"All employees, thousands, total private, seasonally adjusted",,1939,M01,2023,M02
CES0800000001    ,16964.0,,1941-06-01,08,08000000,01,S,"All employees, thousands, private service-providing, seasonally adjusted",,1939,M01,2023,M02
CEU0800000001    ,17030.0,,1941-06-01,08,08000000,01,U,"All employees, thousands, private service-providing, not seasonally adjusted",,1939,M01,2023,M02
CEU0500000001    ,31999.0,,1941-06-01,05,05000000,01,U,"All employees, thousands, total private, not seasonally adjusted",,1939,M01,2023,M02
CES0700000001    ,21665.0,,1941-06-01,07,07000000,01,S,"All employees, thousands, service-providing, seasonally adjusted",,1939,M01,2023,M02
CEU0600000001    ,14969.0,,1941-06-01,06,06000000,01,U,"All employees, thousands, goods-producing, not seasonally adjusted",,1939,M01,2023,M02
CES0500000026    ,464.0,,1941-06-01,05,05000000,26,S,"All employees, 3-month average change, seasonally adjusted, thousands, total private, seasonally adjusted",,1939,M04,2023,M02
CES0600000001    ,14985.0,,1941-06-01,06,06000000,01,S,"All employees, thousands, goods-producing, seasonally adjusted",,1939,M01,2023,M02
CES0600000025    ,14619.0,,1941-06-01,06,06000000,25,S,"All employees, quarterly averages, seasonally adjusted, thousands, goods-producing, seasonally adjusted",,1939,M03,2022,M12
CEU0700000001    ,21767.0,,1941-06-01,07,07000000,01,U,"All employees, thousands, service-providing, not seasonally adjusted",,1939,M01,2023,M02
CES0700000025    ,21481.0,,1941-06-01,07,07000000,25,S,"All employees, quarterly averages, seasonally adjusted, thousands, service-providing, seasonally adjusted",,1939,M03,2022,M12
CES0500000025    ,31457.0,,1941-06-01,05,05000000,25,S,"All employees, quarterly averages, seasonally adjusted, thousands, total private, seasonally adjusted",,1939,M03,2022,M12
CES0500000026    ,501.0,,1941-07-01,05,05000000,26,S,"All employees, 3-month average change, seasonally adjusted, thousands, total private, seasonally adjusted",,1939,M04,2023,M02
